f1_score;pct;utility_score;threshold;jaccard;minority_classes
0.6494;0.9;eigenvector;10;0.99;[]
0.4000;0.9;clustering_coeff;10;0.99;[]
0.4156;0.9;pagerank;10;0.99;[]
0.5846;0.9;hubs;10;0.99;[]
0.7500;0.9;authorities;10;0.99;[]
0.4444;0.9;max_clique;10;0.99;[]
0.5500;0.9;cliques_count;10;0.99;[]
0.3250;0.9;overtime;10;0.99;[]
0.3250;0.9;work_at_weekend;10;0.99;[]
0.4000;0.9;neighborhood_variability_sender;10;0.99;[]
0.3077;0.9;neighborhood_variability_recipient;10;0.99;[]
0.4000;0.9;neighborhood_variability_all;10;0.99;[]
0.5778;0.8;in_degree;2;0.7;[]
0.7564;0.8;out_degree;2;0.7;[]
0.6346;0.8;betweenness;2;0.7;[]
0.4063;0.8;closeness;2;0.7;[]
0.7841;0.8;eigenvector;2;0.7;[]
0.6761;0.8;clustering_coeff;2;0.7;[]
0.6801;0.8;pagerank;2;0.7;[]
0.7286;0.8;hubs;2;0.7;[]
0.5778;0.8;authorities;2;0.7;[]
0.5929;0.8;max_clique;2;0.7;[]
0.5682;0.8;cliques_count;2;0.7;[]
0.5929;0.8;overtime;2;0.7;[]
0.7077;0.8;work_at_weekend;2;0.7;[]
0.6761;0.8;neighborhood_variability_sender;2;0.7;[]
0.7738;0.8;neighborhood_variability_recipient;2;0.7;[]
0.7841;0.8;neighborhood_variability_all;2;0.7;[]
0.5778;0.8;in_degree;2;0.8;[]
0.3214;0.8;out_degree;2;0.8;[]
0.4063;0.8;betweenness;2;0.8;[]
0.4063;0.8;closeness;2;0.8;[]
0.7339;0.8;eigenvector;2;0.8;[]
0.6761;0.8;clustering_coeff;2;0.8;[]
0.6801;0.8;pagerank;2;0.8;[]
0.7286;0.8;hubs;2;0.8;[]
0.5778;0.8;authorities;2;0.8;[]
0.4602;0.8;max_clique;2;0.8;[]
0.3942;0.8;cliques_count;2;0.8;[]
0.5929;0.8;overtime;2;0.8;[]
0.3910;0.8;work_at_weekend;2;0.8;[]
0.6761;0.8;neighborhood_variability_sender;2;0.8;[]
0.7738;0.8;neighborhood_variability_recipient;2;0.8;[]
0.7841;0.8;neighborhood_variability_all;2;0.8;[]
0.5778;0.8;in_degree;2;0.9;[]
0.3214;0.8;out_degree;2;0.9;[]
0.4063;0.8;betweenness;2;0.9;[]
0.4063;0.8;closeness;2;0.9;[]
0.7339;0.8;eigenvector;2;0.9;[]
0.6761;0.8;clustering_coeff;2;0.9;[]
0.6801;0.8;pagerank;2;0.9;[]
0.8081;0.8;hubs;2;0.9;[]
0.5778;0.8;authorities;2;0.9;[]
0.4602;0.8;max_clique;2;0.9;[]
0.3942;0.8;cliques_count;2;0.9;[]
0.5929;0.8;overtime;2;0.9;[]
0.3910;0.8;work_at_weekend;2;0.9;[]
0.6761;0.8;neighborhood_variability_sender;2;0.9;[]
0.7738;0.8;neighborhood_variability_recipient;2;0.9;[]
0.7841;0.8;neighborhood_variability_all;2;0.9;[]
0.5778;0.8;in_degree;2;0.99;[]
0.3214;0.8;out_degree;2;0.99;[]
0.4063;0.8;betweenness;2;0.99;[]
0.4063;0.8;closeness;2;0.99;[]
0.7339;0.8;eigenvector;2;0.99;[]
0.4063;0.8;clustering_coeff;2;0.99;[]
0.3214;0.8;pagerank;2;0.99;[]
0.7246;0.8;hubs;2;0.99;[]
0.5778;0.8;authorities;2;0.99;[]
0.4602;0.8;max_clique;2;0.99;[]
0.3942;0.8;cliques_count;2;0.99;[]
0.4242;0.8;overtime;2;0.99;[]
0.2963;0.8;work_at_weekend;2;0.99;[]
0.4063;0.8;neighborhood_variability_sender;2;0.99;[]
0.4063;0.8;neighborhood_variability_recipient;2;0.99;[]
0.4063;0.8;neighborhood_variability_all;2;0.99;[]
0.4602;0.8;in_degree;3;0.7;[]
0.4602;0.8;out_degree;3;0.7;[]
0.6145;0.8;betweenness;3;0.7;[]
0.3871;0.8;closeness;3;0.7;[]
0.7841;0.8;eigenvector;3;0.7;[]
0.6607;0.8;clustering_coeff;3;0.7;[]
0.3942;0.8;pagerank;3;0.7;[]
0.7246;0.8;hubs;3;0.7;[]
0.4602;0.8;authorities;3;0.7;[]
0.4602;0.8;max_clique;3;0.7;[]
0.4722;0.8;cliques_count;3;0.7;[]
0.6275;0.8;overtime;3;0.7;[]
0.6761;0.8;work_at_weekend;3;0.7;[]
0.4063;0.8;neighborhood_variability_sender;3;0.7;[]
0.7339;0.8;neighborhood_variability_recipient;3;0.7;[]
0.7841;0.8;neighborhood_variability_all;3;0.7;[]
0.4602;0.8;in_degree;3;0.8;[]
0.4602;0.8;out_degree;3;0.8;[]
0.6145;0.8;betweenness;3;0.8;[]
0.3871;0.8;closeness;3;0.8;[]
0.7841;0.8;eigenvector;3;0.8;[]
0.6607;0.8;clustering_coeff;3;0.8;[]
0.3942;0.8;pagerank;3;0.8;[]
0.7246;0.8;hubs;3;0.8;[]
0.4602;0.8;authorities;3;0.8;[]
0.4602;0.8;max_clique;3;0.8;[]
0.4602;0.8;cliques_count;3;0.8;[]
0.6275;0.8;overtime;3;0.8;[]
0.6761;0.8;work_at_weekend;3;0.8;[]
0.4063;0.8;neighborhood_variability_sender;3;0.8;[]
0.7339;0.8;neighborhood_variability_recipient;3;0.8;[]
0.4063;0.8;neighborhood_variability_all;3;0.8;[]
0.3942;0.8;in_degree;3;0.9;[]
0.3942;0.8;out_degree;3;0.9;[]
0.4063;0.8;betweenness;3;0.9;[]
0.3871;0.8;closeness;3;0.9;[]
0.7841;0.8;eigenvector;3;0.9;[]
0.6607;0.8;clustering_coeff;3;0.9;[]
0.3942;0.8;pagerank;3;0.9;[]
0.7246;0.8;hubs;3;0.9;[]
0.3942;0.8;authorities;3;0.9;[]
0.4602;0.8;max_clique;3;0.9;[]
0.4602;0.8;cliques_count;3;0.9;[]
0.5682;0.8;overtime;3;0.9;[]
0.2400;0.8;work_at_weekend;3;0.9;[]
0.4063;0.8;neighborhood_variability_sender;3;0.9;[]
0.7339;0.8;neighborhood_variability_recipient;3;0.9;[]
0.4063;0.8;neighborhood_variability_all;3;0.9;[]
0.3942;0.8;in_degree;3;0.99;[]
0.3942;0.8;out_degree;3;0.99;[]
0.4063;0.8;betweenness;3;0.99;[]
0.3871;0.8;closeness;3;0.99;[]
0.7841;0.8;eigenvector;3;0.99;[]
0.4063;0.8;clustering_coeff;3;0.99;[]
0.3942;0.8;pagerank;3;0.99;[]
0.7246;0.8;hubs;3;0.99;[]
0.3942;0.8;authorities;3;0.99;[]
0.4146;0.8;max_clique;3;0.99;[]
0.4602;0.8;cliques_count;3;0.99;[]
0.5476;0.8;overtime;3;0.99;[]
0.2400;0.8;work_at_weekend;3;0.99;[]
0.4063;0.8;neighborhood_variability_sender;3;0.99;[]
0.7339;0.8;neighborhood_variability_recipient;3;0.99;[]
0.4063;0.8;neighborhood_variability_all;3;0.99;[]
0.5778;0.8;in_degree;4;0.7;[]
0.3214;0.8;out_degree;4;0.7;[]
0.4063;0.8;betweenness;4;0.7;[]
0.4063;0.8;closeness;4;0.7;[]
0.7339;0.8;eigenvector;4;0.7;[]
0.5908;0.8;clustering_coeff;4;0.7;[]
0.6801;0.8;pagerank;4;0.7;[]
0.7286;0.8;hubs;4;0.7;[]
0.5778;0.8;authorities;4;0.7;[]
0.4146;0.8;max_clique;4;0.7;[]
0.3942;0.8;cliques_count;4;0.7;[]
0.6801;0.8;overtime;4;0.7;[]
0.7077;0.8;work_at_weekend;4;0.7;[]
0.4063;0.8;neighborhood_variability_sender;4;0.7;[]
0.8348;0.8;neighborhood_variability_recipient;4;0.7;[]
0.7841;0.8;neighborhood_variability_all;4;0.7;[]
0.5778;0.8;in_degree;4;0.8;[]
0.3214;0.8;out_degree;4;0.8;[]
0.4063;0.8;betweenness;4;0.8;[]
0.4063;0.8;closeness;4;0.8;[]
0.7339;0.8;eigenvector;4;0.8;[]
0.5908;0.8;clustering_coeff;4;0.8;[]
0.6801;0.8;pagerank;4;0.8;[]
0.7286;0.8;hubs;4;0.8;[]
0.5778;0.8;authorities;4;0.8;[]
0.4146;0.8;max_clique;4;0.8;[]
0.3942;0.8;cliques_count;4;0.8;[]
0.5128;0.8;overtime;4;0.8;[]
0.5043;0.8;work_at_weekend;4;0.8;[]
0.4063;0.8;neighborhood_variability_sender;4;0.8;[]
0.8348;0.8;neighborhood_variability_recipient;4;0.8;[]
0.4063;0.8;neighborhood_variability_all;4;0.8;[]
0.5778;0.8;in_degree;4;0.9;[]
0.3214;0.8;out_degree;4;0.9;[]
0.4063;0.8;betweenness;4;0.9;[]
0.4063;0.8;closeness;4;0.9;[]
0.7339;0.8;eigenvector;4;0.9;[]
0.4063;0.8;clustering_coeff;4;0.9;[]
0.3214;0.8;pagerank;4;0.9;[]
0.8081;0.8;hubs;4;0.9;[]
0.5778;0.8;authorities;4;0.9;[]
0.4146;0.8;max_clique;4;0.9;[]
0.3942;0.8;cliques_count;4;0.9;[]
0.5128;0.8;overtime;4;0.9;[]
0.5043;0.8;work_at_weekend;4;0.9;[]
0.4063;0.8;neighborhood_variability_sender;4;0.9;[]
0.4063;0.8;neighborhood_variability_recipient;4;0.9;[]
0.4063;0.8;neighborhood_variability_all;4;0.9;[]
0.5778;0.8;in_degree;4;0.99;[]
0.3214;0.8;out_degree;4;0.99;[]
0.4063;0.8;betweenness;4;0.99;[]
0.4063;0.8;closeness;4;0.99;[]
0.7339;0.8;eigenvector;4;0.99;[]
0.4063;0.8;clustering_coeff;4;0.99;[]
0.3214;0.8;pagerank;4;0.99;[]
0.8081;0.8;hubs;4;0.99;[]
0.5778;0.8;authorities;4;0.99;[]
0.4146;0.8;max_clique;4;0.99;[]
0.3942;0.8;cliques_count;4;0.99;[]
0.5128;0.8;overtime;4;0.99;[]
0.5043;0.8;work_at_weekend;4;0.99;[]
0.4063;0.8;neighborhood_variability_sender;4;0.99;[]
0.4063;0.8;neighborhood_variability_recipient;4;0.99;[]
0.4063;0.8;neighborhood_variability_all;4;0.99;[]
0.5778;0.8;in_degree;5;0.7;[]
0.3214;0.8;out_degree;5;0.7;[]
0.7077;0.8;betweenness;5;0.7;[]
0.5250;0.8;closeness;5;0.7;[]
0.7841;0.8;eigenvector;5;0.7;[]
0.4063;0.8;clustering_coeff;5;0.7;[]
0.3214;0.8;pagerank;5;0.7;[]
0.7564;0.8;hubs;5;0.7;[]
0.6833;0.8;authorities;5;0.7;[]
0.5929;0.8;max_clique;5;0.7;[]
0.3942;0.8;cliques_count;5;0.7;[]
0.5908;0.8;overtime;5;0.7;[]
0.7077;0.8;work_at_weekend;5;0.7;[]
0.4063;0.8;neighborhood_variability_sender;5;0.7;[]
0.4063;0.8;neighborhood_variability_recipient;5;0.7;[]
0.7841;0.8;neighborhood_variability_all;5;0.7;[]
0.5778;0.8;in_degree;5;0.8;[]
0.3214;0.8;out_degree;5;0.8;[]
0.3871;0.8;betweenness;5;0.8;[]
0.5250;0.8;closeness;5;0.8;[]
0.7841;0.8;eigenvector;5;0.8;[]
0.4063;0.8;clustering_coeff;5;0.8;[]
0.3214;0.8;pagerank;5;0.8;[]
0.7564;0.8;hubs;5;0.8;[]
0.6833;0.8;authorities;5;0.8;[]
0.5929;0.8;max_clique;5;0.8;[]
0.3942;0.8;cliques_count;5;0.8;[]
0.5908;0.8;overtime;5;0.8;[]
0.4345;0.8;work_at_weekend;5;0.8;[]
0.4063;0.8;neighborhood_variability_sender;5;0.8;[]
0.4063;0.8;neighborhood_variability_recipient;5;0.8;[]
0.4063;0.8;neighborhood_variability_all;5;0.8;[]
0.5778;0.8;in_degree;5;0.9;[]
0.3214;0.8;out_degree;5;0.9;[]
0.3871;0.8;betweenness;5;0.9;[]
0.4063;0.8;closeness;5;0.9;[]
0.7841;0.8;eigenvector;5;0.9;[]
0.4063;0.8;clustering_coeff;5;0.9;[]
0.3214;0.8;pagerank;5;0.9;[]
0.8348;0.8;hubs;5;0.9;[]
0.6833;0.8;authorities;5;0.9;[]
0.3523;0.8;max_clique;5;0.9;[]
0.3942;0.8;cliques_count;5;0.9;[]
0.5908;0.8;overtime;5;0.9;[]
0.4345;0.8;work_at_weekend;5;0.9;[]
0.4063;0.8;neighborhood_variability_sender;5;0.9;[]
0.4063;0.8;neighborhood_variability_recipient;5;0.9;[]
0.4063;0.8;neighborhood_variability_all;5;0.9;[]
0.5778;0.8;in_degree;5;0.99;[]
0.3214;0.8;out_degree;5;0.99;[]
0.3871;0.8;betweenness;5;0.99;[]
0.4063;0.8;closeness;5;0.99;[]
0.7841;0.8;eigenvector;5;0.99;[]
0.4063;0.8;clustering_coeff;5;0.99;[]
0.3214;0.8;pagerank;5;0.99;[]
0.8348;0.8;hubs;5;0.99;[]
0.6833;0.8;authorities;5;0.99;[]
0.3523;0.8;max_clique;5;0.99;[]
0.3942;0.8;cliques_count;5;0.99;[]
0.5908;0.8;overtime;5;0.99;[]
0.4345;0.8;work_at_weekend;5;0.99;[]
0.4063;0.8;neighborhood_variability_sender;5;0.99;[]
0.4063;0.8;neighborhood_variability_recipient;5;0.99;[]
0.4063;0.8;neighborhood_variability_all;5;0.99;[]
0.5929;0.8;in_degree;6;0.7;[]
0.3523;0.8;out_degree;6;0.7;[]
0.6607;0.8;betweenness;6;0.7;[]
0.5622;0.8;closeness;6;0.7;[]
0.7841;0.8;eigenvector;6;0.7;[]
0.5908;0.8;clustering_coeff;6;0.7;[]
0.3523;0.8;pagerank;6;0.7;[]
0.6761;0.8;hubs;6;0.7;[]
0.6275;0.8;authorities;6;0.7;[]
0.3523;0.8;max_clique;6;0.7;[]
0.6275;0.8;cliques_count;6;0.7;[]
0.5043;0.8;overtime;6;0.7;[]
0.5210;0.8;work_at_weekend;6;0.7;[]
0.6761;0.8;neighborhood_variability_sender;6;0.7;[]
0.6607;0.8;neighborhood_variability_recipient;6;0.7;[]
0.7077;0.8;neighborhood_variability_all;6;0.7;[]
0.5929;0.8;in_degree;6;0.8;[]
0.3523;0.8;out_degree;6;0.8;[]
0.4063;0.8;betweenness;6;0.8;[]
0.5622;0.8;closeness;6;0.8;[]
0.7841;0.8;eigenvector;6;0.8;[]
0.5908;0.8;clustering_coeff;6;0.8;[]
0.3523;0.8;pagerank;6;0.8;[]
0.6761;0.8;hubs;6;0.8;[]
0.5778;0.8;authorities;6;0.8;[]
0.3523;0.8;max_clique;6;0.8;[]
0.4602;0.8;cliques_count;6;0.8;[]
0.5043;0.8;overtime;6;0.8;[]
0.5210;0.8;work_at_weekend;6;0.8;[]
0.6761;0.8;neighborhood_variability_sender;6;0.8;[]
0.4063;0.8;neighborhood_variability_recipient;6;0.8;[]
0.4063;0.8;neighborhood_variability_all;6;0.8;[]
0.5778;0.8;in_degree;6;0.9;[]
0.3523;0.8;out_degree;6;0.9;[]
0.4063;0.8;betweenness;6;0.9;[]
0.6833;0.8;closeness;6;0.9;[]
0.7841;0.8;eigenvector;6;0.9;[]
0.5908;0.8;clustering_coeff;6;0.9;[]
0.3523;0.8;pagerank;6;0.9;[]
0.6761;0.8;hubs;6;0.9;[]
0.5778;0.8;authorities;6;0.9;[]
0.3523;0.8;max_clique;6;0.9;[]
0.4602;0.8;cliques_count;6;0.9;[]
0.5043;0.8;overtime;6;0.9;[]
0.5210;0.8;work_at_weekend;6;0.9;[]
0.6761;0.8;neighborhood_variability_sender;6;0.9;[]
0.4063;0.8;neighborhood_variability_recipient;6;0.9;[]
0.4063;0.8;neighborhood_variability_all;6;0.9;[]
0.5778;0.8;in_degree;6;0.99;[]
0.3523;0.8;out_degree;6;0.99;[]
0.4063;0.8;betweenness;6;0.99;[]
0.6833;0.8;closeness;6;0.99;[]
0.7841;0.8;eigenvector;6;0.99;[]
0.4063;0.8;clustering_coeff;6;0.99;[]
0.3523;0.8;pagerank;6;0.99;[]
0.6275;0.8;hubs;6;0.99;[]
0.5778;0.8;authorities;6;0.99;[]
0.3523;0.8;max_clique;6;0.99;[]
0.4602;0.8;cliques_count;6;0.99;[]
0.5043;0.8;overtime;6;0.99;[]
0.5210;0.8;work_at_weekend;6;0.99;[]
0.4063;0.8;neighborhood_variability_sender;6;0.99;[]
0.4063;0.8;neighborhood_variability_recipient;6;0.99;[]
0.4063;0.8;neighborhood_variability_all;6;0.99;[]
0.5778;0.8;in_degree;7;0.7;[]
0.3523;0.8;out_degree;7;0.7;[]
0.4063;0.8;betweenness;7;0.7;[]
0.4063;0.8;closeness;7;0.7;[]
0.7841;0.8;eigenvector;7;0.7;[]
0.7246;0.8;clustering_coeff;7;0.7;[]
0.4146;0.8;pagerank;7;0.7;[]
0.6761;0.8;hubs;7;0.7;[]
0.6275;0.8;authorities;7;0.7;[]
0.4146;0.8;max_clique;7;0.7;[]
0.4602;0.8;cliques_count;7;0.7;[]
0.5210;0.8;overtime;7;0.7;[]
0.6316;0.8;work_at_weekend;7;0.7;[]
0.4063;0.8;neighborhood_variability_sender;7;0.7;[]
0.4063;0.8;neighborhood_variability_recipient;7;0.7;[]
0.4063;0.8;neighborhood_variability_all;7;0.7;[]
0.5778;0.8;in_degree;7;0.8;[]
0.3523;0.8;out_degree;7;0.8;[]
0.4063;0.8;betweenness;7;0.8;[]
0.4063;0.8;closeness;7;0.8;[]
0.7841;0.8;eigenvector;7;0.8;[]
0.7246;0.8;clustering_coeff;7;0.8;[]
0.4146;0.8;pagerank;7;0.8;[]
0.6761;0.8;hubs;7;0.8;[]
0.5778;0.8;authorities;7;0.8;[]
0.4146;0.8;max_clique;7;0.8;[]
0.4602;0.8;cliques_count;7;0.8;[]
0.5682;0.8;overtime;7;0.8;[]
0.6316;0.8;work_at_weekend;7;0.8;[]
0.4063;0.8;neighborhood_variability_sender;7;0.8;[]
0.4063;0.8;neighborhood_variability_recipient;7;0.8;[]
0.4063;0.8;neighborhood_variability_all;7;0.8;[]
0.5778;0.8;in_degree;7;0.9;[]
0.3523;0.8;out_degree;7;0.9;[]
0.4063;0.8;betweenness;7;0.9;[]
0.4063;0.8;closeness;7;0.9;[]
0.7841;0.8;eigenvector;7;0.9;[]
0.7246;0.8;clustering_coeff;7;0.9;[]
0.4146;0.8;pagerank;7;0.9;[]
0.6761;0.8;hubs;7;0.9;[]
0.5778;0.8;authorities;7;0.9;[]
0.4146;0.8;max_clique;7;0.9;[]
0.4602;0.8;cliques_count;7;0.9;[]
0.5682;0.8;overtime;7;0.9;[]
0.6316;0.8;work_at_weekend;7;0.9;[]
0.4063;0.8;neighborhood_variability_sender;7;0.9;[]
0.4063;0.8;neighborhood_variability_recipient;7;0.9;[]
0.4063;0.8;neighborhood_variability_all;7;0.9;[]
0.5778;0.8;in_degree;7;0.99;[]
0.3523;0.8;out_degree;7;0.99;[]
0.4063;0.8;betweenness;7;0.99;[]
0.4063;0.8;closeness;7;0.99;[]
0.7841;0.8;eigenvector;7;0.99;[]
0.4063;0.8;clustering_coeff;7;0.99;[]
0.4146;0.8;pagerank;7;0.99;[]
0.6275;0.8;hubs;7;0.99;[]
0.5778;0.8;authorities;7;0.99;[]
0.4146;0.8;max_clique;7;0.99;[]
0.4602;0.8;cliques_count;7;0.99;[]
0.5682;0.8;overtime;7;0.99;[]
0.6316;0.8;work_at_weekend;7;0.99;[]
0.4063;0.8;neighborhood_variability_sender;7;0.99;[]
0.4063;0.8;neighborhood_variability_recipient;7;0.99;[]
0.4063;0.8;neighborhood_variability_all;7;0.99;[]
0.4602;0.8;in_degree;8;0.7;[]
0.5263;0.8;out_degree;8;0.7;[]
0.4063;0.8;betweenness;8;0.7;[]
0.6360;0.8;closeness;8;0.7;[]
0.7841;0.8;eigenvector;8;0.7;[]
0.4063;0.8;clustering_coeff;8;0.7;[]
0.3523;0.8;pagerank;8;0.7;[]
0.8081;0.8;hubs;8;0.7;[]
0.4722;0.8;authorities;8;0.7;[]
0.4602;0.8;max_clique;8;0.7;[]
0.4146;0.8;cliques_count;8;0.7;[]
0.6145;0.8;overtime;8;0.7;[]
0.5778;0.8;work_at_weekend;8;0.7;[]
0.4063;0.8;neighborhood_variability_sender;8;0.7;[]
0.4063;0.8;neighborhood_variability_recipient;8;0.7;[]
0.4063;0.8;neighborhood_variability_all;8;0.7;[]
0.4602;0.8;in_degree;8;0.8;[]
0.5263;0.8;out_degree;8;0.8;[]
0.4063;0.8;betweenness;8;0.8;[]
0.4063;0.8;closeness;8;0.8;[]
0.7841;0.8;eigenvector;8;0.8;[]
0.4063;0.8;clustering_coeff;8;0.8;[]
0.3523;0.8;pagerank;8;0.8;[]
0.8081;0.8;hubs;8;0.8;[]
0.4722;0.8;authorities;8;0.8;[]
0.4722;0.8;max_clique;8;0.8;[]
0.4146;0.8;cliques_count;8;0.8;[]
0.6145;0.8;overtime;8;0.8;[]
0.5778;0.8;work_at_weekend;8;0.8;[]
0.4063;0.8;neighborhood_variability_sender;8;0.8;[]
0.4063;0.8;neighborhood_variability_recipient;8;0.8;[]
0.4063;0.8;neighborhood_variability_all;8;0.8;[]
0.4602;0.8;in_degree;8;0.9;[]
0.5263;0.8;out_degree;8;0.9;[]
0.4063;0.8;betweenness;8;0.9;[]
0.4063;0.8;closeness;8;0.9;[]
0.7841;0.8;eigenvector;8;0.9;[]
0.4063;0.8;clustering_coeff;8;0.9;[]
0.3523;0.8;pagerank;8;0.9;[]
0.7246;0.8;hubs;8;0.9;[]
0.4722;0.8;authorities;8;0.9;[]
0.4722;0.8;max_clique;8;0.9;[]
0.4146;0.8;cliques_count;8;0.9;[]
0.6145;0.8;overtime;8;0.9;[]
0.5778;0.8;work_at_weekend;8;0.9;[]
0.4063;0.8;neighborhood_variability_sender;8;0.9;[]
0.4063;0.8;neighborhood_variability_recipient;8;0.9;[]
0.4063;0.8;neighborhood_variability_all;8;0.9;[]
0.4602;0.8;in_degree;8;0.99;[]
0.5263;0.8;out_degree;8;0.99;[]
0.4063;0.8;betweenness;8;0.99;[]
0.4063;0.8;closeness;8;0.99;[]
0.7841;0.8;eigenvector;8;0.99;[]
0.4063;0.8;clustering_coeff;8;0.99;[]
0.3523;0.8;pagerank;8;0.99;[]
0.7246;0.8;hubs;8;0.99;[]
0.4722;0.8;authorities;8;0.99;[]
0.4722;0.8;max_clique;8;0.99;[]
0.4602;0.8;cliques_count;8;0.99;[]
0.6145;0.8;overtime;8;0.99;[]
0.5778;0.8;work_at_weekend;8;0.99;[]
0.4063;0.8;neighborhood_variability_sender;8;0.99;[]
0.4063;0.8;neighborhood_variability_recipient;8;0.99;[]
0.4063;0.8;neighborhood_variability_all;8;0.99;[]
0.4602;0.8;in_degree;9;0.7;[]
0.5263;0.8;out_degree;9;0.7;[]
0.4063;0.8;betweenness;9;0.7;[]
0.4063;0.8;closeness;9;0.7;[]
0.7339;0.8;eigenvector;9;0.7;[]
0.4063;0.8;clustering_coeff;9;0.7;[]
0.3523;0.8;pagerank;9;0.7;[]
0.8081;0.8;hubs;9;0.7;[]
0.4722;0.8;authorities;9;0.7;[]
0.4602;0.8;max_clique;9;0.7;[]
0.4146;0.8;cliques_count;9;0.7;[]
0.6145;0.8;overtime;9;0.7;[]
0.5043;0.8;work_at_weekend;9;0.7;[]
0.4063;0.8;neighborhood_variability_sender;9;0.7;[]
0.4063;0.8;neighborhood_variability_recipient;9;0.7;[]
0.4063;0.8;neighborhood_variability_all;9;0.7;[]
0.4602;0.8;in_degree;9;0.8;[]
0.5263;0.8;out_degree;9;0.8;[]
0.4063;0.8;betweenness;9;0.8;[]
0.4063;0.8;closeness;9;0.8;[]
0.7339;0.8;eigenvector;9;0.8;[]
0.4063;0.8;clustering_coeff;9;0.8;[]
0.3523;0.8;pagerank;9;0.8;[]
0.8081;0.8;hubs;9;0.8;[]
0.4722;0.8;authorities;9;0.8;[]
0.4146;0.8;max_clique;9;0.8;[]
0.4146;0.8;cliques_count;9;0.8;[]
0.6145;0.8;overtime;9;0.8;[]
0.5043;0.8;work_at_weekend;9;0.8;[]
0.4063;0.8;neighborhood_variability_sender;9;0.8;[]
0.4063;0.8;neighborhood_variability_recipient;9;0.8;[]
0.4063;0.8;neighborhood_variability_all;9;0.8;[]
0.4602;0.8;in_degree;9;0.9;[]
0.5263;0.8;out_degree;9;0.9;[]
0.4063;0.8;betweenness;9;0.9;[]
0.4063;0.8;closeness;9;0.9;[]
0.7339;0.8;eigenvector;9;0.9;[]
0.4063;0.8;clustering_coeff;9;0.9;[]
0.3523;0.8;pagerank;9;0.9;[]
0.6607;0.8;hubs;9;0.9;[]
0.4722;0.8;authorities;9;0.9;[]
0.4146;0.8;max_clique;9;0.9;[]
0.4146;0.8;cliques_count;9;0.9;[]
0.6145;0.8;overtime;9;0.9;[]
0.5043;0.8;work_at_weekend;9;0.9;[]
0.4063;0.8;neighborhood_variability_sender;9;0.9;[]
0.4063;0.8;neighborhood_variability_recipient;9;0.9;[]
0.4063;0.8;neighborhood_variability_all;9;0.9;[]
0.4602;0.8;in_degree;9;0.99;[]
0.5263;0.8;out_degree;9;0.99;[]
0.4063;0.8;betweenness;9;0.99;[]
0.4063;0.8;closeness;9;0.99;[]
0.3667;0.8;eigenvector;9;0.99;[]
0.4063;0.8;clustering_coeff;9;0.99;[]
0.3523;0.8;pagerank;9;0.99;[]
0.7246;0.8;hubs;9;0.99;[]
0.4722;0.8;authorities;9;0.99;[]
0.4146;0.8;max_clique;9;0.99;[]
0.4602;0.8;cliques_count;9;0.99;[]
0.6145;0.8;overtime;9;0.99;[]
0.5043;0.8;work_at_weekend;9;0.99;[]
0.4063;0.8;neighborhood_variability_sender;9;0.99;[]
0.4063;0.8;neighborhood_variability_recipient;9;0.99;[]
0.4063;0.8;neighborhood_variability_all;9;0.99;[]
0.5778;0.8;in_degree;10;0.7;[]
0.4722;0.8;out_degree;10;0.7;[]
0.3871;0.8;betweenness;10;0.7;[]
0.4063;0.8;closeness;10;0.7;[]
0.6801;0.8;eigenvector;10;0.7;[]
0.4063;0.8;clustering_coeff;10;0.7;[]
0.3523;0.8;pagerank;10;0.7;[]
0.7816;0.8;hubs;10;0.7;[]
0.7246;0.8;authorities;10;0.7;[]
0.4602;0.8;max_clique;10;0.7;[]
0.4722;0.8;cliques_count;10;0.7;[]
0.4345;0.8;overtime;10;0.7;[]
0.3910;0.8;work_at_weekend;10;0.7;[]
0.4063;0.8;neighborhood_variability_sender;10;0.7;[]
0.4063;0.8;neighborhood_variability_recipient;10;0.7;[]
0.4063;0.8;neighborhood_variability_all;10;0.7;[]
0.5778;0.8;in_degree;10;0.8;[]
0.4722;0.8;out_degree;10;0.8;[]
0.3871;0.8;betweenness;10;0.8;[]
0.4063;0.8;closeness;10;0.8;[]
0.6801;0.8;eigenvector;10;0.8;[]
0.4063;0.8;clustering_coeff;10;0.8;[]
0.3523;0.8;pagerank;10;0.8;[]
0.7816;0.8;hubs;10;0.8;[]
0.7246;0.8;authorities;10;0.8;[]
0.4722;0.8;max_clique;10;0.8;[]
0.4722;0.8;cliques_count;10;0.8;[]
0.4345;0.8;overtime;10;0.8;[]
0.3910;0.8;work_at_weekend;10;0.8;[]
0.4063;0.8;neighborhood_variability_sender;10;0.8;[]
0.4063;0.8;neighborhood_variability_recipient;10;0.8;[]
0.4063;0.8;neighborhood_variability_all;10;0.8;[]
0.5778;0.8;in_degree;10;0.9;[]
0.4722;0.8;out_degree;10;0.9;[]
0.3871;0.8;betweenness;10;0.9;[]
0.4063;0.8;closeness;10;0.9;[]
0.3871;0.8;eigenvector;10;0.9;[]
0.4063;0.8;clustering_coeff;10;0.9;[]
0.3523;0.8;pagerank;10;0.9;[]
0.7816;0.8;hubs;10;0.9;[]
0.5778;0.8;authorities;10;0.9;[]
0.4722;0.8;max_clique;10;0.9;[]
0.4722;0.8;cliques_count;10;0.9;[]
0.4345;0.8;overtime;10;0.9;[]
0.3910;0.8;work_at_weekend;10;0.9;[]
